at	profit	profit_sigma	side	entry	exit	roc_total	pl	pf_trade_ratio	roc_indiv	dd	reversal	hold_ns	hold_mins	alpha
2019-03-16T21:30:00.451036700	14315	76921	Side.BUY	426207	440522	0.1980306312680415610584374492	1.217016930598932985749632526	0.3576158940397350993377483444	0.03358696595785615909640151382	0.0	False	190800.4356088	3180	None
2019-03-17T18:00:00.012768700	1922	78843	Side.SELL	440522	438600	0.2023936369749075064595751903	1.222439462035226705261999678	0.3618421052631578947368421053	0.004363005706865945401137741134	0.0	False	73799.561732	1230	None
2019-03-18T11:30:00.170219600	-708	78135	Side.BUY	438600	437892	0.2007794098887241959260594584	1.220002534104827469696329772	0.3594771241830065359477124183	-0.001614227086183310533515731874	-0.001614227086183310533515731874	False	63000.1574509	1050	None
2019-03-19T00:00:00.386151200	-408	77727	Side.SELL	437892	438300	0.1998476732961397230423347044	1.218602610507842492047822749	0.3571428571428571428571428571	-0.0009317365925844728837247540489	-0.002545963678767783417240485923	False	45000.2159316	750	None
2019-03-19T09:00:00.265118400	-980	76747	Side.BUY	438300	437320	0.1976117618199818403136100866	1.215253139172554222071391109	0.3548387096774193548387096774	-0.002235911476157882728724617842	-0.002235911476157882728724617842	False	32399.8789672	540	None
2019-03-19T16:00:00.000955100	-2760	73987	Side.SELL	437320	440080	0.1913005937965664922847067664	1.205918124813875753890170692	0.3525641025641025641025641026	-0.006311168023415348028903320223	-0.008547079499573230757627938065	False	25199.7358367	420	None
2019-03-20T09:30:00.071902000	1120	75107	Side.BUY	440080	441200	0.1938455856162356433481497768	1.209035271066481493335708302	0.3566878980891719745222929936	0.002544991819669151063443010362	0.0	False	63000.0709469	1050	None
2019-03-20T12:00:00.043302000	-1023	74084	Side.SELL	441200	442223	0.1915269092789736306554933851	1.205602704217847171727824248	0.3544303797468354430379746835	-0.002318676337262012692656391659	-0.002318676337262012692656391659	False	8999.9714	150	None
2019-03-21T13:30:00.039263300	-510	73574	Side.BUY	442223	441713	0.1903736449756696414916552310	1.203898724074094602534115221	0.3522012578616352201257861635	-0.001153264303303989163838154053	-0.001153264303303989163838154053	False	91799.9959613	1530	None
2019-03-22T08:30:00.170923200	3758	77332	Side.SELL	441713	437955	0.1988814317059673687489467302	1.214313427706769834495449456	0.35625	0.008507786730297727257291499231	0.0	False	68400.1316599	1140	None
2019-03-22T12:30:00.075510800	-360	76972	Side.BUY	437955	437595	0.1980594294454611523568516519	1.213103135139924030166447026	0.3540372670807453416149068323	-0.0008220022605062163920950782615	-0.0008220022605062163920950782615	False	14399.9045876	240	None
2019-03-23T09:30:00.274699700	400	77372	Side.SELL	437595	437195	0.1989735166722347672290508315	1.214210567115914904926964861	0.3580246913580246913580246914	0.0009140872267736148721991796067	0.0	False	75600.1991889	1260	None
2019-03-23T13:00:00.094573100	-2435	74937	Side.BUY	437195	434760	0.1934039195816916457386403739	1.206079789676897734241580063	0.3558282208588957055214723926	-0.005569597090543121490410457576	-0.005569597090543121490410457576	False	12599.8198734	210	None
2019-03-24T06:30:01.341315600	245	75182	Side.SELL	434760	434515	0.1939674488852154289753686838	1.206753549614856819138082287	0.3597560975609756097560975610	0.0005635293035237832367283098721	0.0	False	63001.2467425	1050	None
2019-03-24T07:30:00.025164300	-190	74992	Side.BUY	434515	434325	0.1935301797460602789805468710	1.206123340873671393350026524	0.3575757575757575757575757576	-0.0004372691391551499948218128258	-0.0004372691391551499948218128258	False	3598.6838487	60	None
2019-03-24T18:30:00.736524300	-228	74764	Side.SELL	434325	434553	0.1930052272335408522839487014	1.205367958708855126645039541	0.3554216867469879518072289157	-0.0005249525125194266965981695735	-0.0009622216516745766914199823993	False	39600.71136	660	None
